Word,OccurTotal,OccurNum,Rating.Mean,Rating.SD,Frequency
integument,21,6,17.17,1.33,0.5
guarantor,22,17,17.18,3.11,9
bacchanal,20,11,17.18,3.84,8
embryologist,19,17,17.18,2.13,1
apolitical,19,16,17.19,3.19,6
stipend,21,20,17.2,3.46,22
pachinko,19,5,17.2,7.53,11
commissariat,18,10,17.2,3.29,3
dreadnought,18,10,17.2,4.39,3
piscine,18,5,17.2,3.96,2
bulbul,19,5,17.2,3.9,1
comfrey,19,5,17.2,4.6,1
porringer,19,5,17.2,1.64,1
huarache,19,5,17.2,2.68,1
quinoa,21,15,17.2,4.54,1
tempus,18,9,17.22,3.15,21
perineum,18,9,17.22,4.21,9
sequitur,19,9,17.22,5.54,5
almandine,19,9,17.22,2.33,2
postmodernist,20,18,17.22,3.92,2
lionization,19,9,17.22,3.9,0.5
systolic,19,13,17.23,3.88,49
nonsectarian,19,13,17.23,4.46,3
burgomaster,21,4,17.25,3.59,22
croupier,20,8,17.25,5.55,15
fug,20,4,17.25,1.71,14
cecum,20,4,17.25,1.26,11
geosynchronous,21,8,17.25,2.49,8
naphtha,20,8,17.25,4.23,7
logorrhea,21,8,17.25,3.73,7
pederast,18,8,17.25,4.03,4
dross,19,8,17.25,5.47,4
choler,19,8,17.25,2.25,3
ineluctable,20,8,17.25,2.31,2
diptych,18,8,17.25,3.49,1
gules,18,4,17.25,5.25,1
hermeneutical,22,4,17.25,1.5,1
somnambulism,22,8,17.25,3.11,1
termagant,18,4,17.25,2.22,1
orchidaceous,20,4,17.25,2.5,1
epithalamium,21,8,17.25,1.67,0.5
laburnum,21,4,17.25,1.71,0.5
riyal,21,4,17.25,3.5,0.5
simpatico,19,11,17.27,2.49,20
angioplasty,18,15,17.27,3.39,16
polythene,19,11,17.27,4.03,7
actuary,19,15,17.27,2.87,7
abyssal,19,11,17.27,4.36,1
macrobiotic,19,18,17.28,3.37,4
gannet,19,7,17.29,2.43,9
syphilitic,18,7,17.29,2.87,5
gastronomy,19,17,17.29,4.16,1
puerility,19,7,17.29,3.55,1
roue,19,7,17.29,3.82,1
bibulous,21,7,17.29,2.43,0.5
pedagogue,21,10,17.3,3.95,5
tintype,19,10,17.3,5.83,3
moribundity,19,10,17.3,2.54,0.5
retinitis,18,13,17.31,4.01,5
telecommuter,21,19,17.32,3.42,1
jus,18,6,17.33,3.39,23
jejune,18,9,17.33,5.22,8
amortization,22,15,17.33,4.62,7
manometer,18,6,17.33,1.75,3
kummel,20,6,17.33,3.44,3
curette,20,9,17.33,3.32,2
soubrette,21,6,17.33,4.84,2
misfeasance,19,9,17.33,4.61,1
sphygmomanometer,19,6,17.33,3.01,1
contravene,18,6,17.33,3.56,1
sobriquet,20,6,17.33,2.8,1
debenture,19,6,17.33,3.98,1
mullioned,18,6,17.33,1.03,1
nonviable,19,15,17.33,3.72,1
valvular,21,6,17.33,3.2,1
helot,20,3,17.33,6.81,0.5
splenetic,21,3,17.33,1.15,0.5
ubiquity,19,14,17.36,2.98,2
nymphet,18,14,17.36,2.41,2
indemnity,20,16,17.38,3.56,14
rheum,19,8,17.38,4.66,4
electrophoresis,18,8,17.38,2.45,3
eventide,20,13,17.38,4.33,1
atavistic,19,5,17.4,3.05,5
barista,21,20,17.4,4.48,4
microeconomic,20,15,17.4,3.07,4
acidophilus,18,10,17.4,5.66,3
physiotherapy,22,15,17.4,4.15,2
taka,19,5,17.4,3.05,2
lycanthropic,19,5,17.4,2.19,1
vasopressin,18,5,17.4,2.88,1
interstice,21,5,17.4,1.82,0.5
bannock,19,7,17.43,4.61,29
nubile,20,7,17.43,2.15,9
etymology,21,14,17.43,4.48,7
coxswain,21,7,17.43,5.5,5
solipsistic,19,7,17.43,1.81,4
kepi,19,7,17.43,4.54,2
epidiascope,20,7,17.43,5.44,2
hyperinflation,20,14,17.43,4.42,1
spritsail,19,7,17.43,1.62,1
cupric,20,7,17.43,3.6,1
technocracy,21,9,17.44,2.51,3
pugilism,19,9,17.44,4.03,2
cassava,20,9,17.44,4.07,2
cruet,19,9,17.44,3.4,1
dyspeptic,18,11,17.45,2.7,4
vasoconstriction,18,11,17.45,3.3,1
egress,19,13,17.46,4.14,10
etiology,21,13,17.46,4.43,4
tryst,19,10,17.5,4.06,20
ambergris,19,6,17.5,2.07,10
zither,20,6,17.5,4.09,7
antebellum,19,14,17.5,3.65,5
hydrocyanic,20,4,17.5,1.91,5
antenatal,19,8,17.5,3.82,2
echocardiogram,19,14,17.5,3.9,2
seneschal,18,6,17.5,4.14,2
persiflage,19,4,17.5,2.65,2
pharyngeal,19,12,17.5,3.83,2
tiffin,21,2,17.5,2.12,2
atrabilious,19,4,17.5,5.26,1
phantasmagoria,18,6,17.5,0.55,1
bobolink,19,8,17.5,5.13,1
cheongsam,19,2,17.5,3.54,1
thermionic,19,8,17.5,3.66,1
thew,21,2,17.5,3.54,1
baldachin,21,2,17.5,2.12,0.5
coadjutor,21,4,17.5,2.38,0.5
exordium,19,6,17.5,2.59,0.5
hymnody,21,4,17.5,1.29,0.5
inculpate,19,6,17.5,2.51,0.5
mucilaginous,21,8,17.5,1.69,0.5
palinode,20,2,17.5,2.12,0.5
proem,21,2,17.5,2.12,0.5
punctilio,20,2,17.5,3.54,0.5
uxorious,20,4,17.5,2.52,0.5
vicegerent,21,2,17.5,3.54,0.5
gastritis,19,15,17.53,4.21,11
hypersexual,20,17,17.53,3.94,1
cacciatore,19,11,17.55,3.93,12
haloperidol,19,7,17.57,2.15,8
chiropodist,18,7,17.57,2.37,3
trepan,18,7,17.57,5.29,1
vasodilator,19,12,17.58,4.14,2
etiological,19,12,17.58,3,1
chon,21,5,17.6,4.51,10
emesis,18,5,17.6,3.36,5
hirsute,19,10,17.6,3.13,5
cogito,19,5,17.6,1.82,2
sexploitation,18,15,17.6,2.95,1
plenum,18,5,17.6,2.51,1
psittacosis,19,5,17.6,1.52,1
mycological,21,10,17.6,2.99,0.5
palliation,21,5,17.6,3.21,0.5
pithecanthropus,20,8,17.62,2.07,8
dioxin,18,8,17.62,3.89,5
travois,21,8,17.62,5.13,3
tarlatan,19,8,17.62,1.92,1
deputation,20,11,17.64,3.56,3
laryngoscope,20,9,17.67,2.74,13
goyim,19,6,17.67,3.01,8
ersatz,19,6,17.67,1.97,7
hydrochlorothiazide,18,9,17.67,2.83,2
radicchio,20,9,17.67,4.95,2
parameterization,22,9,17.67,4.8,1
hajji,18,3,17.67,2.08,1
epistemological,19,9,17.67,4.36,1
hypertrophied,19,12,17.67,2.93,1
cretonne,20,3,17.67,1.15,0.5
horology,20,3,17.67,2.52,0.5
irenic,21,3,17.67,3.21,0.5
jennet,19,3,17.67,2.52,0.5
portiere,21,3,17.67,2.08,0.5
psychodynamic,20,16,17.69,3.2,3
expropriation,19,16,17.69,2.44,2
heparin,20,10,17.7,5.06,21
ferrite,20,10,17.7,4.64,1
repudiate,20,17,17.71,3.46,13
glissando,20,7,17.71,4.92,5
acetylsalicylic,18,7,17.71,3.5,4
glutamate,20,11,17.73,3.8,5
sadomasochism,21,19,17.74,3.62,2
senescence,19,8,17.75,3.37,4
hemolysis,20,4,17.75,1.26,4
dhow,18,4,17.75,0.5,3
thrombocytopenic,18,12,17.75,5.26,1
immunoassay,18,4,17.75,1.71,1
hierophant,20,4,17.75,2.06,0.5
parquetry,21,4,17.75,5.44,0.5
raconteur,19,9,17.78,3.15,6
mulish,18,9,17.78,6.04,3
portmanteau,20,9,17.78,3.35,2
streptokinase,19,9,17.78,3.63,1
korma,19,5,17.8,2.17,3
almshouse,21,10,17.8,5.39,2
gravid,18,5,17.8,1.79,1
younker,19,5,17.8,3.83,1
remunerative,20,5,17.8,5.72,1
fordo,18,6,17.83,2.32,6
scandalmonger,21,12,17.83,3.83,1
licentiousness,20,13,17.85,4.52,6
idiopathic,18,13,17.85,2.41,3
muscatel,18,7,17.86,4.06,9
geodetic,21,7,17.86,2.79,2
basophilic,18,7,17.86,1.95,1
exudate,18,8,17.88,3.8,1
tachyon,20,9,17.89,3.79,6
maharishi,21,9,17.89,2.47,5
crepuscule,19,9,17.89,5.04,2
exobiological,20,9,17.89,2.32,1
phenobarbital,21,10,17.9,3.07,11
alopecia,18,13,17.92,2.66,7
nephritis,19,13,17.92,3.52,2
celiac,23,13,17.92,5.04,1
cabala,19,8,18,3.25,7
ischemia,18,6,18,1.79,5
codicil,19,8,18,2.67,5
darnel,20,5,18,4.64,5
rostrum,19,7,18,4.55,4
merino,18,8,18,3.82,3
debridement,18,7,18,4.4,3
interferon,18,10,18,1.76,3
villanelle,18,3,18,2,3
chrestomathy,19,5,18,1.87,3
trachoma,19,7,18,2.77,2
sulfanilamide,20,4,18,5.48,2
aspidistra,19,4,18,1.63,2
parsec,19,8,18,3.21,2
taffrail,21,1,18,NA,2
dehiscence,19,5,18,4.64,1
disarticulation,18,11,18,2.1,1
encephalitic,18,10,18,2.49,1
ramose,19,6,18,4.47,1
benison,18,4,18,2.16,1
sybarite,21,6,18,4.05,1
tumescence,18,6,18,2.97,1
vitrify,19,3,18,1.73,1
feuilleton,18,2,18,5.66,1
troglodytic,18,6,18,4.6,1
bacillary,21,4,18,0.82,0.5
cottar,21,1,18,NA,0.5
eglantine,21,1,18,NA,0.5
epergne,21,1,18,NA,0.5
escritoire,20,4,18,4.08,0.5
malison,21,1,18,NA,0.5
pelage,21,6,18,1.79,0.5
pelf,21,1,18,NA,0.5
raceme,21,1,18,NA,0.5
suffragan,20,1,18,NA,0.5
agribusiness,18,14,18.07,4.14,7
rhinitis,20,14,18.07,2.79,2
polycystic,18,11,18.09,3.94,3
peritonitis,18,9,18.11,2.52,15
emolument,18,9,18.11,4.17,1
scatological,21,8,18.12,3.04,7
hyperthyroid,19,17,18.12,2.74,2
twitter,30,29,18.14,4.9,8
phosgene,18,6,18.17,2.48,1
archon,21,6,18.17,2.56,0.5
philately,18,6,18.17,3.71,0.5
puncheon,21,6,18.17,4.31,0.5
mikado,20,5,18.2,4.55,32
amylase,19,10,18.2,2.86,8
saguaro,19,5,18.2,6.61,7
prospectus,19,18,18.22,3.8,25
carbuncle,19,9,18.22,4.35,12
lugubrious,18,9,18.22,2.91,3
